STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,STANDARD_REVENUE,Revenue category,CTRY_SPECIFIC_REVENUE,Country-specific revenue category,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,REVENUE_CODE,Revenue code,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,BTN,Bhutan,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2015,,7.024,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,BTN,Bhutan,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2014,,7.286,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,BTN,Bhutan,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2013,,7.735,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,BTN,Bhutan,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2012,,7.107,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,BTN,Bhutan,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2011,,7.635,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,BTN,Bhutan,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2010,,8.294,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,BTN,Bhutan,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2009,,8.491,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,BTN,Bhutan,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2018,,6.474,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,TKL,Tokelau,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2016,,8.006,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,TKL,Tokelau,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2015,,7.734,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,TKL,Tokelau,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2014,,8.207,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,TKL,Tokelau,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2013,,9.356,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,TKL,Tokelau,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2012,,8.504,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,TKL,Tokelau,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2011,,8.351,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,TKL,Tokelau,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2010,,9.024,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,TKL,Tokelau,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2009,,8.535,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,TKL,Tokelau,TAX_REV,Tax revenue,S13,General government,T_1000,"Taxes on income, profits and capital gains of individuals and corporations",_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2018,,7.913,,A,Normal value,0,Units,1000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,LKA,Sri Lanka,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2017,,0,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,LKA,Sri Lanka,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2016,,0,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,LKA,Sri Lanka,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2015,,0,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,LKA,Sri Lanka,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2014,,0,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,LKA,Sri Lanka,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2013,,0,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,LKA,Sri Lanka,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2012,,0,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,LKA,Sri Lanka,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2011,,0,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(1.0),Comparative tables of countries in the global database,I,LKA,Sri Lanka,TAX_REV,Tax revenue,S13,General government,T_3000,Taxes on payroll and workforce,_T,Total,PT_B1GQ,Percentage of GDP,A,Annual,2010,,0,,A,Normal value,0,Units,3000,,1,One,_Z,Not applicable
